" 1. Who is responsible to see that demands are made as revenue falls due, that steps are taken with a view to effect prompt realisation and that proper records are kept to show the assessments made, the progress of recovery and the outstanding debts due to Governments? ",(a) Divisional Accountant ,(b) Divisional Officer ,(c) Department/Ministry ,(d) Audit & Accounts Officer,B,(9.1.4_a)
" 2. As an exception to the general rule of not to take credit for revenue to the head concerned until it is realised, the following may be credited as revenue before realisation. Pick the incorrect one ",(a) Supervision charges on sales of stock on cash and credit. ,(b) Sale proceeds of such articles of tools and plant as are creditable to the minor head 800 “Other Receipts” below the concerned functional Major SubMajor Heads of Account by debit to Sub-head “Miscellaneous Public Work Advances” under the Minor Head “799- Suspense” below the functional Major/Sub-Major Heads of Account. ,(c) Both ,(d) None,A,Only for credit sale and not cash sale(Note 2_i below 9.1.4_a)
 3. The recovery of all debts due to Government in a PW division should receive the special attention of the ,(a) Divisional Accountant ,(b) Divisional Officer ,(c) Circle Engineer ,(d) PAO,B,(9.1.4_b)
" 4. When a Public building, land or other property is licensed to a person not in the service of Government, full License fee must be recovered in advance at the ",(a) Normal Rate ,(b) Double the normal rate ,(c) Market rate ,(d) Assessed Rate,D,(9.3.1)
" 5. The recovery of License fee from Government servants, occupying residential buildings (which can be provided on payment of licence fee) will be made in ",(a) Cash ,(b) Deduction from pay bill ,(d) Post office deposit ,(d) either a or b,D,(9.3.2)
" 6. Where Government residences are meant for allotment to the staff of a single Office/Department, who will make necessary arrangements for the allotment and the recovery of Licence Fees of such residences? ",(a) Divisional Accountant ,(b) Divisional Officer ,(c) Administrative Ministry concerned ,(d) Directorate of Estate,C,(Note 1 below 9.3.2)
" 7. Where the residences under the control of the Central Public Works Department are to be allotted commonly to the staff of several Offices/Departments and there is no regional office of the Directorate of Estates, who is to make the allotment and recovery of Licence fee of such residences? ",(a) Divisional officer in charge of building ,(b) PAO ,"(d) Directorate of Estate, New Delhi ",(d) Administrative Ministry concerned,A,(Note 1 below 9.3.2)
 8. State whether true or false The system of direct recovery for hire or loss or damage of government property/furniture in connection with residential building in cash from employees of other divisions and departments is ordinarily suitable when the license fees recoverable is dependent upon the rate of pay of the occupant. ,(a) True ,(b) False,,,B,it is not suitable ((Note 3 below 9.3.2)
" 9. Where licence fee is recoverable in cash, a bill in suitable form should be sent to the licensee ",(a) After the month ,(b) Within 7 days of following month ,(c) on or before the last day of each month ,(d) on or before the last day of following month,C,(9.3.3)
 10. The Licensee should be required to pay the licence fees ,(a) Within 7 days of following month ,(b) Within 10 days of following month ,(c) Within 15 days of following month ,(d) Before the expiry of the following month.,D,(9.3.3)
