 1. The account of Minor Head “Suspense” under those functional Budgeted Major Heads of Accounts where expenditure on Works is involved is ,(a) 129 ,(b) 107 ,(c) 800 ,(d) 799,D,13.1.1
 2. The account of Minor Head “Suspense” under those functional Budgeted Major Heads of Accounts where expenditure on Works is involved is divided into three (3) distinct sub heads. Pick the incorrect one ,(a) Material ,(b) Stock ,(c) Misc. Works Advances ,(d) Workshop,A,13.1.1
" 3. Pick the correct ones (i) The sub heads under minor head Suspense are of temporary character (ii) All the transactions recorded under them, are ultimately removed either by payment or recovery in cash or by adjustment. (iii) These transactions consist of both debit and credit (iv) The debit is treated as reduction of expenditure when making up the account of Major Head ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, iii and iv ",(d) All of the above,A,13.1.1 (credit is regarded as reduction of exp)
 4. The Minor and Major Head of the MPSSA are ,(a) 107/8658 ,(b) 129/8658 ,(c) 799/8658 ,(d) 800/8658,B,13.1.1
 5. The accounts of MPSSA is operated to account for the settlement of dues of the Suppliers of Stores ,(a) If payment is not made in the same month in which the stores have been received ,(b) If payment is not made on the date on which the stores have been received ,(c) If payment is made without the store has been received in the month of payment ,(d) If payment is made without the store has been received on the date of payment,A,13.2.1
 6. Minor 107-Cash Settlement Suspense Accounts under Major Head 8658 is operated for settlement of ,(a) Advance payment ,(b) Inter-departmental transactions with Cabinet Secretariat and Ministry of Defence. ,(c) Inter-departmental transactions with other departments of the same Govt. ,"(d) Inter-departmental transactions with other Govt, Non-Govt. including Local Bodies and Private parties.",B,13.1.1
" 7. When materials are received from a supplier or from another department in India or abroad, the value of the stores should be ",(a) Credited To MPSSA ,(b) Debited to MPSSA ,(c) Credited to CSSA ,(d) Debited to CSSA,A,13.2.1
" 8. Pick the correct ones (i) When materials are received for a specific work, the MPSSA will be credited immediately and work accounts is debited. (ii) When materials are received for stock and payment has not been made during that month, the MPSSA will be credited on closing the accounts of the month. (iii) A single transfer entry order known as Omnibus Transfer Entry Order, Form 53A may be prepared for all purchases of stores made for specific works in a sub-division during a month and so a combined entry for all transactions during the month took place, the entry being attested at once (iv) Value of materials should be debited in works abstract under the relevant sub-head such as Contractor-OT or Material or final charges as the case may be ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, ii and iv ",(d) All of the above,C,13.2.2 (iv) (Entry should be written up as each transaction takes place) 
" 9. State whether true or false If any item of supply be paid for during the same month, the amount paid should be noted in the relevant column and at the end of the month, the total of all items paid for during the same month should be worked out and only the net amount credited under Material Purchase Settlement Suspense Account. ",(a) True ,(b) False,,,A,13.2.2 (iii)
 10. The Omnibus Transfer Entry Order should be incorporated in the transfer entry book only at the end of the month so that ,(a) Reconciliation between the quantity and value account may be secured. ,(b) Verification of stores with specification may be completed diligently ,(c) It may be not necessary to copy out in detail the transactions paid for during the month. ,(d) All of the above.,D,13.2.2 (iv)
 11. The TEO is prepared in ,(a) Single copy ,(b) duplicate ,(c) triplicate ,(d) Quadruplicate,C,13.2.2 (v)
 12. Pick the incorrect one regarding disposal of TEO ,(a) One copy to PAO ,(b) One copy to Transfer entry Book of DO ,(c) One copy to Suspense Register ,(d) One copy to Stock Account,D,13.2.2 (v)
" 13. When the actual value of the materials is not known, an estimated figure should be adopted, any difference being adjusted, as soon as known should be afforded in the MPSSA by ",(a) a debit entry ,(b) a debit or credit entry ,(c) a credit or minus credit entry ,(d) a debit or minus debit entry,C,13.2.3
" 14. When the price of the materials is paid or adjusted by transfer, in MPSSA the payment should be ",(a) Debited ,(b) Minus credited ,(c) Minus Debited ,(d) Credited,B,13.2.4
" 15. State whether true or false If the amount admitted in payment exceeds the amount credited to “M.P.S.S.A.” the difference should be charged direct to Stock or to the work concerned, and should be shown as minus entry in the MPSSA. ",(a) True ,(b) False,,,B,13.2.4 (should not be shown as minus entry in the MPSSA)
 16. Pick the incorrect one ,(a) Repayment of lapsed deposits applies mutatis mutandis to repayment of lapsed balances of MPSS Account. ,(b) Outstanding balances lapsed to revenue and requiring adjustment on the basis of Old PAO Memos should be equated to repayment of lapsed Deposits ,(b) The write back of such lapsed balances of “Material Purchase Settlement Suspense Account” are in the nature of corrections of erroneous adjustments and no pre-check of such transaction is contemplated ,"(d) Pre check by PAO would be necessary, if the amount is required to be paid to any party",B,13.2.5
 17. The MPSS Account is maintained in Suspense Register in form ,(a) CPWA 67 ,(b) CPWA 67A ,(c) CPWA 69 ,(d) CPWA 70,A,13.2.6
 18. The details of MPSSA in Suspense Register is recorded in a separate set of folios for each of two headings ,(a) Purchases from India & Purchases from abroad ,(b) Purchases for Stock and Purchases for specific Works ,(c) Purchases for Division and Purchases for contractors ,(d) Purchases for Stock and Purchases for Workshop,B,13.2.6
" 19. State whether true or false The head “stock” is opened in all divisions in which stock of materials is maintained for general purposes. In divisions in which no stocks are maintained, this account should be opened only when any manufacture operations are undertaken ",(a) True ,(b) False,,,A,13.3.1
 20. The money limit for the stock reserve of a division is prescribed by ,(a) SE ,(b) DG (Works) ,(c) PAO ,(d) Admin. Min/Administrator,D,13.3.2
