01.An authority competent to incur expenditure may sanction the purchase of goods required for use in public service in accordance with provisions given in the,(a)Delegation of Financial Powers Rules,(b)Departmental Regulations,(c)R&P,(d)GFR,A,[Rule: 145]
02.The terms rate contract pertains to ,(a)Ministries/Departments,(b)DGS&D,(c)Ministry of Finance,(d)Ministry of Corporate Affairs,B,[Rule: 148]
03. GeM stands for,(a) Government Money,(d)Government e-marketing,(c)Government e-market Place,(d)Goods e-market place,C,[Rule: 149]
04. Pick the incorrect one,"(a) Up to Rs.50,000/- [Now 25,000]through any of the available suppliers on the GeM, meeting the requisite quality, specification and delivery period.","(b) Above Rs.50,000/-[ Now 25,000] and up to Rs.30,00,000/- [Now 5,00,000] through the GeM Seller having lowest price amongst the available sellers, of at least three different manufacturers, on GeM, meeting the requisite quality, specification and delivery period.","(c) Above Rs.30,00,000/- [Now 5,00,000 excludinf for Automobiles]through the supplier having lowest price meeting the requisite quality, specification and delivery period after mandatorily obtaining bids, using online bidding or reverse auction tool provided on GeM.",(d) None (all of the above are correct),D,[Rule: 149 (i) to (iii)]
05. The Ministries/Departments shall l project their Annual Procurement Plan of goods and services on GeM portal within,(a) 30 days of Budget approval.,(b)30 days of financial year,(c)90 days of budget approval,(d)90 days of financial year,A,[Rule: 149 (vi)]
06. Depending on the nature of the goods the supplier(s) will be registered for a fixed period between,(a) 1 to 2 years,(b)1 to 3 years,(c)2 to 3 years,(d)2 to 5 years,B,[Rule: 150 (iii)]
07. If a procuring entity determines that the bidder has breached the code of integrity it may debar a bidder or any of its successors from participating in any procurement process undertaken by it for a period,(a) not exceeding two years,(b)not exceeding three years,(c)not exceeding five years,(d)not exceeding ten years,A,[Rule: 151 (iii)]
08. Purchase of goods without inviting quotations or bids on the basis of a certificate to be recorded by the competent authority up-to the value of Rupees,(a)10000/-,(b)15000/-,(c)25000/-,(d)50000/-,C,[Rule: 154]
09. Purchase of goods without inviting quotations or bids on the basis of a certificate to be recorded by the competent authority up-to the certain has been given in GFR under Rule,(a)145,(b)147,(c)150,(d)154,D,[Rule: ]
10. Purchase of goods on each occasion may be made on the recommendations of a duly constituted Local Purchase Committee costing,"(a)above Rs. 10,000 up-to Rs.1,00,000/-","(a)above Rs. 15,000 up-to Rs.1,50,000/- ","(c)above Rs. 25,000 up-to Rs.1,50,000/-","(a)above Rs. 25,000 up-to Rs.2,50,000/-",D,[Rule: 155]
11. Purchase of goods on each occasion may be made on the recommendations of a duly constituted Local Purchase Committee has been referred to in GFR under Rule,(a)151,(b)154,(c)155,(d)157,C,[Rule: 155]
"12. State whether true or false       It is desirable, however, not mandatory for all Ministries/Department s of the Central Government, their attached and Subordinate Offices and Autonomous /Statutory Bodies to publish their tender enquiries, corrigenda thereon and details of bid awards on the Central Public Procurement Portal (CPPP).",(a) True,(b) False,,,B,[Rule: 159]
13. It is mandatory for Ministries/ Departments to receive all bids through e-procurement portals in respect of all procurements. These instructions will not apply to procurements made by Ministries / Departments through,(a) Multinational Companies,(b)Public Sector Undertakings,(c)DGS&D Rate,(d)Make in India Companies,C,[Rule: 160 (iii)]
14. Advertised Tender Enquiry should be resorted for procurement of goods of estimated value of Rupees,(a) 10 lakh and above,(b)20 lakh and above ,(c)25 lakh and above,(d)30 lakh and above,C,[Rule: 161]
