1. Information in financial reports is based on ,(a) Event ,(b) Economic transaction ,(c) non-economic transactions ,(d) All of the above,B,Money measurement concept
 2. Internal users of a business entity are except ,(a) Chief Executive Office of the entity ,(b) Plant Managers ,(c) Line Supervisor ,(d) Owner of the entity,D,
" 3. External users of a business entity are i. Investor, creditor and lender ii. Chief Financial Officer Office of the entity iii. Customer iv. Registrar of Companies v. Owner of the entity ","(a) i, ii, iii and iv ","(b) i, iii, iv and v ","(c) ii, iii, iv and v ",(d) All of the above,B,Chief Financial Officer and other employees are internal users.
 4. Financial report of the entity are determined whether or not the business entity is eligible for a loan by ,(a) Owner ,(b) Customer ,(c) Creditor ,(d) Regularity Authority,C,
" 5. Users are groups outside the business entity, who uses the information to make decisions about the business entity is ",(a) Internal Users ,(b) External Users ,(c) Both ,(d) Neither,B,
 6. Information is said to be relevant if it is ,(a) clearly prepared ,(b) understandable ,(c) free from bias ,(d) All of the above,C,
 7. The process of accounting starts with and ends with respectively ,(a) Identifying the transactions and communicating information ,(b) Recording the transactions and communicating information ,(c) Identifying the transactions and summarising the information ,(d) Recording the transactions and preparing the financial statement,A,
 8. Accounting measures the business transactions in terms of ,(a) physical units ,(b) financial units ,(c) monetary units ,(d) All of the above,C,
 9. Identified and measured economic events should be recorded in ,(a) chronological order ,(b) ascending order of economic transaction ,(c) descending order of economic transaction ,(d) Capital transaction first and revenue later.,A,
 10. Qualitative characteristics of financial information are i. Reliability ii. Understandability iii. Relevance iv. Comparability v. Long-lasting ,"(a) i, ii, iii and iv ","(b) ii, iii, iv and v ","(c) i, iii, iv and v ",(d) All of the above,A,
" 11. Verifiability, Faithfulness, Neutrality are components of qualitative characteristics of ",(a) Understandability ,(b) Reliability ,(c) Comparability ,(d) Relevance,B,
 12. Which of the following is not a business transaction? ,"(a) Bought furniture of ?10,000 for business ","(b) Paid for salaries of employees ? 5,000 ","(c) Paid sons fees from her personal bank account ? 20,000 ","(d) Paid sons fees from the business ? 2,000",C,Business Entity Concept
 13. Deepti wants to buy a building for her business today. Which of the following is the relevant data for his decision? ,"(a) Similar business acquired the required building in 2000 for ? 10,00,000 ",(b) Building cost details of 2003 ,(c) Building cost details of 1998 ,"(d) Similar building cost in August, 2005 ? 25,00,000",A,Comparative characteristic.
 14. Which is the last step of accounting as a process of information? ,(a) Recording of data in the books of accounts ,(b) Preparation of summaries in the form of financial statements ,(c) Communication of information ,(d) Analysis and interpretation of information,C,
 15. Which qualitative characteristics of accounting information is reflected when accounting information is clearly presented? ,(a) Understandability ,(b) Relevance ,(c) Comparability ,(d) Reliability,A,
 16. Use of common unit of measurement and common format of reporting promotes ,(a) Comparability ,(b) Understandability ,(c) Relevance ,(d) Reliability,A,
" 17. Mr. Amit started a business named M/s Amit Enterprises for buying and selling of stationery with ? 5,00,000 as an initial investment. The entry that will be recorded in the business will be ",(a) Capital Account Dr. ? 500000 To Cash/Bank Account ? 500000 ,(b) Cash/Bank Account Dr. ? 500000 To Capital Account ? 500000 ,(c) Capital Account Dr. ? 500000 To Stationery Account ? 500000 ,(b) Stationery Account Dr. ? 500000 To Capital Account ? 500000,B,
" 18. Furniture worth ? 100000 was purchased by a business entity, the journal entry would be ",(a) Purchase Account Dr. ? 100000 To Cash/Bank Accounts ? 100000 ,(b) Capital Accounts Dr. ? 100000 To Cash/Bank Accounts ? 100000 ,(c) Assets Accounts Dr. ? 100000 To Cash/Bank Accounts ? 100000 ,(d) Cash/Bank Accounts Dr. ? 100000 To Furniture Accounts ? 100000,C,
" 19. M/s Amit Enterprises, a business of stationery, bought stationery worth ? 200000 by paying ? 150000 by a cheque and ? 50000 in cash. The journal entry would be ",(a) Stationery Accounts Dr. ? 200000 To Bank Account ? 150000 To Cash Account ? 50000 ,(b) Bank Account Dr. ? 150000 Cash Account Dr. ? 50000 To Stationery Accounts ? 200000 ,(c) Bank Account Dr. ? 150000 Cash Account Dr. ? 50000 To Purchase Accounts ? 200000 ,(d) Purchase Accounts Dr. ? 200000 To Bank Account ? 150000 To Cash Account ? 50000,D,
" 20. M/s Amit Enterprises, a business of stationery, bought stationery worth ? 200000 by paying ? 150000 by a cheque and ? 50000 in credit. The journal entry would be ",(a) Stationery Accounts Dr. ? 200000 To Bank Account ? 150000 To Creditor Account ? 50000 ,(b) Stationery Accounts Dr. ? 200000 To Bank Account ? 150000 To Debtor Account ? 50000 ,(c) Purchase Accounts Dr. ? 200000 To Bank Account ? 150000 To Creditor Account ? 50000 ,(d) Purchase Accounts Dr. ? 200000 To Bank Account ? 150000 To Debtor Account ? 50000,C,
" 21. M/s Amit Enterprises, a business of stationery, bought stationery worth ? 50000 on credit in March 2019 and paid it out at the end of April 2019. The journal entry when paid would be ",(a) Stationery Accounts Dr. ? 50000 To Bank Account ? 50000 ,(b) Creditor Account Dr. ? 50000 To Bank Account ? 50000 ,(c) Debtor Account Dr. ? 50000 To Bank Account ? 50000 ,(d) Purchase Accounts Dr. ? 50000 To Creditor Account ? 50000,B,
 22. Identify transactions related to book-Keeping i. Credit Sales/Purchases ii. Cash Purchases/Sales iii. Calculation of business profits iv. Find out total debtors v. Find out financial position of the business enterprise ,(a) i and ii ,"(b) i, ii and iii ","(d) i, ii and iv ","(d) iii, iv and v",A,
 23. Identify transactions related to accounting (i) Credit Sales/Purchases (ii) Cash Purchases/Sales (iii) Calculation of business profits (iv) Find out total debtors e. Find out financial position of the business enterprise ,(a) i and ii ,"(b) i, ii and iii ","(d) i, ii and iv ","(d) iii, iv and v",D,
" 24. Which of the following transaction will be accounted under assets accounts i. Furniture purchased by Makhan Singh, a dealer in furniture. ii. Automatic Machine purchased by a workshop for manufacturing products. iii. Machine manufactured by a firm for sale to a proper mill. iv. Furniture purchased by Shankar, a stationery shop-owner ",(a) i and ii ,(b) i and iii ,(c) ii and iv ,"(d) ii, iii and iv",C,An asset purchased for trading purpose shall be recorded under goods/Purchase A/c.
 25. The stakeholder that concerned with ensuring that the money invested in the company/organisation is generating an adequate return and that the company/organisation is able to pay its debts and remain solvent ,(a) Owner ,(b) Shareholder ,(c) Director/Management ,(d) Bank/Lender,C,
" 26. The accounting information should ensure to provide or serve i. making economic decision ii. Information on activities affecting the society. iii. for judging management’s ability to utilise resources effectively in meeting goals iv. factual and interpretative information by disclosing underlying assumptions on matters subject to interpretation, evaluation, prediction, or estimation v. factual and interpretative information by disclosing underlying assumptions on matters subject to interpretation, evaluation, prediction, or estimation ","(a) i, ii, iii and iv ","(b) ii, iii, iv and v ","(c) i, ii, iv and v ",(d) All of the above,D,
 27. Vouchers and other supporting documents are necessary for ,(a) book-keeping ,(b) accounting ,(c) both A & B ,(d) Neither A nor B,A,
" 28. The branch of accounting that draws the relevant information mainly from financial accounting and cost accounting which helps the management in budgeting, assessing profitability, taking pricing decisions, capital expenditure decisions and so on is ",(a) Cost-Accounting ,(b) Financial Accounting ,(c) Management Accounting ,(d) All of the above,C,
 29. The branch of accounting that assists in keeping a systematic record of financial transactions the preparation and presentation of financial reports in order to arrive at a measure of organisational success and financial soundness is ,(a) Cost-Accounting ,(b) Financial Accounting ,(c) Management Accounting ,(d) All of the above,B,
