1. Moneys received or tendered on account of the revenues of the Government may be deposited with a bank other than the Reserve Bank or its agent for the purpose of Government transactions subject to approval by ,(a) Govt. in consultation with the CAG ,(b) Govt. in consultation with the RBI ,(c) Head of the Department in consultation with the Pr. Accounts Officer ,(d) CAG in consultation with the CGA,A,Rule 6(3) of RP 1983
"2. Unless in any case it is distinctly provided otherwise by any rule/order, no sub-vouchers may be destroyed until after a lapse of ",(a) 2 years ,(b) 5 years ,(c) 3 years ,(d) 6 years,C,Rule 109 RP 1983
3. Contingent charges have been classified into ,(a) 3 classes ,(b) 5 classes ,(c) 4 classes ,(d) 6 classes,B,Rule 98 of RP 1983
4. Pick the correct one i. Bills for monthly pay and fixed allowances of Government servants may be signed at any time not earlier than 5 days before the last working day of the month ii. The monthly salary bills to be presented at the offices of the departmental PAO and CDDOs should reach the PAO/CDDA by 20th of the month to which the bill relates. iii. The monthly bills or pay and allowances of all Govt. servants posted at localities remote from the station of the concerned DDO may be presented to the AO/CDDO not earlier than 15th of the month to which the bill relates iv. Bill is submitted not earlier than 15th of the month to which the bill relates so as to obtain the necessary outstation bank drafts to arrange for the despatch so as to reach the claimants within the First 10 working days of the next month ,"(a) ii, iii and iv ","(b) i, ii and iii ","(c) i, iii and iv ",(d) All of the above,B,Note 1 (b) Rule 64. So as to reach the claimants within the first 7 working days of the next month
"5. Where the licence fee of a Govt. servant is limited to a certain percentage of his emoluments and his emolument is changed retrospectively, recovery of changed licence fee will be made from ",(a) from the date of change was effect ,(b) prospectively ,(c) retrospectively ,(d) As decided by the competent authority,C,Rule 72 (2) of RP 1983
"6. Pick the correct one i. In execution of any decree other than a decree for maintenance, salary exempt to be attached to the extent of First ? 1000 and 2/3rd of remainder. ii. In case of decree for maintenance salary exempt to be attached to the extent of First ? 1000 and 1/3rd of remainder. iii. Where any part of the salary that has been under attachment, whether continuously or intermittently, for a total period of 24 months such portion shall be exempt from attachment until the expiry of further period of 12 months iv. Where attachment has been made in execution of one and the same decree, shall be finally exempt from attachment in execution of that decree after the attachment has continued for a total period of 24 months ","(a) i, iii and iv ","(b) i, ii and iii ","(c) ii, iii and iv ",(d) All of the above,A,Rule 74 (2) (ia) of RP 1983. One third of the salary in execution of any decree for maintenance is exempted and ? 1000/- is applicable in maintenance cases
7. The competent authority may authorises the drawl of pay and allowances of a newly appointed Government servant without a medical certificate of fitness for a period not exceeding ,(a) one month ,(b) two months ,(c) three months ,(d) six months,B,Rule 80 of RP 1983
8. A departmental officers may normally receive cash up-to an amount not exceeding ,(a) ? 10 ,(b) ? 500 ,(c) ? 100 ,(d) ? 1000,C,Rule 18 of RP 1983
9. The full accounts classification must be recorded on each bill by the drawing officer that shall be guided by ,(a) List of Major and Minor Head ,"(b) GAR, 1990 ","(c) DFPR, 1978 ",(d) Budget,D,Rule 33 (v) of RP 1983
"10. Payment to a PSU/ Government aided institution, have to be authorised by the concerned PAO at New Delhi through the RBI, New Delhi where the amount is ",(a) ? 25 lakh and above ,(b) ? 50 lakh and above ,(c) ? 10 crore and above ,(d) ? 1 crore and above,D,Rule 40 (3) of RP 1983
"11. When money is withdrawn for payment, it may be remitted to the payee by postal money order irrespective of whether a request to this effect has been received from the payee or no provided ",(a) payee does not receive it or arrange to receive it within a month of drawl ,(b) individual payments are of value up-to ? 100/- ,(c) None of the given ,(d) Both A & B,D,Rule 54 of RP 1983
"12. Pick the correct one i. The draft Appropriation Accounts and Finance Accounts compiled by the AG (A&E) is checked by ITA Wing and then these are sent to the AG (Audit). ii. After having independent check on these accounts on the behalf of the CAG and furnish a certificate to this effect, these are cleared by the AG (Audit) for printing iii. The full responsibility for finally submitting both the draft accounts and printed copies of the Accounts rest with the Accountant General (A&E). iv. A.G. (A&E) renders requisite certificate in terms of Article 150 and Section 10 of DPC Act, 1971 on compilation of Accounts of the State. ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, iii and iv ",(d) All of the above,A,Para 1.12 of MSO (A&E) Volume II. It is given under Article 149
"13. Where the number of errors is such as will require the printing of an errata, the errata should be printed ",(a) after an intimation of the documents having been signed by the CAG is received ,(b) before an intimation of the documents having been signed by the CAG is received ,(c) Either a or b ,(d) before an intimation of the documents having been signed by the CAG is received with the prior concurrence of the CAG.,A,Para 1.13 of MSO (A&E) Volume II.
14. The Finance Accounts are prepared in - ,"(a) 3 parts- Part-I Summary of Finance Accounts & Audit Certificate of CAG, Part II- Detailed Finance Accounts and Part III- Appendices. ","(b) 4 parts- Part I- Summary of Finance Accounts & Audit Certificate of CAG, Part II- Detailed Finance Accounts, Part III- Appendices and Part IV-Detailed Statements ",(c) 2 Parts- Part I- Summarized Statement and Part II- Detailed Accounts & other statements ,(d) 2 Parts- Part I- Summary of Finance Accounts & Audit Certificate of CAG and Part II- Detailed Accounts & other statements,C,It is prepared in TWO VOLUMES; Volume I-Certificate of the CAG>Guide to Finance Account and >Summarised Statements (I to XIII)>Notes to Accounts; Volume II-Part I-Detailed Statements (XIV to XXII) and Part II-Appendices (XIII)
15. Pick the correct one ,(a) Accountants General (A&E) will furnish eight Printed (bound) copies of the Appropriation Accounts and Finance Accounts of their respective States to the Comptroller and Auditor General for signature so as these could be available for presentation to the Legislature during the Budget session. ,(b) The number of copies of these documents required by the Comptroller & Auditor General is 19 including one for transmission to the Press Information Bureau of the Government of India) after the documents are placed before the Legislature ,(c) Both A & B ,(d) None of the given,B,Para 1.11 and 2.10 of MSO (A&E) Volume II. AG (A&E) will furnish 5 Printed (bound) copies of the Appropriation Accounts and Finance Accounts of their respective States to the CAG for signature
"16. In the case of Finance Accounts, the figures in the summarized statements may be rounded off to crores or lakhs of rupees as may be convenient whereas in the detailed accounts and statement, the figures should be given in ",(a) Thousand ,(b) Crore ,(c) Lakh ,(d) Rupees,C,Point (g) of Appendix V to MSO (A&E) Vol. II
17. Provident Fund Ledgers & Registers and P.F. Extracts shall not be destroyed until the lapse of ,(a) 35 years ,(b) 30 years ,(c) 20 years ,(d) 15 years,A,Item 67 under Head Other Records under Para 17.16 CAM 18.; 17.14.1 (ii) CAM
"18. When loans are fully repaid, the balances lying under the head ""Exchange variation"" under the major head ""6002-External Debt"" is cleared by adjusting the same under Major Head ",(a) 8679- Account with the Govt. of other countries ,(b) 8658-Suspense ,(c) 8235-General and other Reserve Fund ,(d) 8680- Miscellaneous Government Account.,D,
"19. Pick the correct one i. The PAO shall furnish to the officer administering the Personal Deposit account a monthly account showing the opening balance, receipts, payments and closing balance of the transactions at the end of the previous month by the first week of following month ii. At the close of each financial year, the closing balance in the PD Account shall be reconciled with that appearing in the figures under the relevant head in the March (Supplementary) accounts of the PAO iii. The PAO will be responsible for the preparation of budget estimates and revised estimates in regard to the receipts and payments under the PD Account where work of payment etc relating to a PDA are entrusted to the PAO on behalf of the officer appointed to administer the account. iv. PAO shall prepare budget estimates and revised estimates in consultation with the Officer appointed to administer the account, to be furnished to the Budget Division in the Ministry of Finance (DEA) in March every year. ","(a) ii, iii and iv ","(b) i, ii and iii ","(c) i, iii and iv ",(d) All of the above,B,17.7.6 and 17.7.7 CAM. It is submitted in the month of November. 20.; 17.12.8
20. The PAO Objection Book (CAM 26) should be closed every month by ,(a) Jr./Asst. Accounts Officer by 10th of the following month ,(b) Accounts Officer by 10th of the following month ,(c) Jr./Asst. Accounts Officer by 20th of the following month ,(d) Accounts Officer by 20th of the following month,C,
"21. In the event of default in repayment of instalment(s) of principal and/or interest, the higher/penal rate of interest should not be less than ",(a). 2.75% above normal rate of interest at which a loan is sanctioned ,(b).2.5% above normal rate of interest at which a loan is sanctioned,(c) 1.5% above normal rate of interest at which a loan is sanctioned ,(d) 1% above normal rate of interest at which a loan is sanctioned.,A,[Ans may be A or B]Para 7.1 CAM speaks of 2.75% whereas Rule 258 (1) of GFR 2017 mentions it as 2.5%
22. Pick the correct one i. The foreign employer will determine and sanction the leave admissible to the Government servant and make payment for the leave salary under intimation to Head of Office & PAO concerned ii. Foreign employers furnish the reimbursement claim of the leave salary so paid to the employee on a half yearly basis in April and October iii. The Head of Office shall verify the claims preferred by the foreign employer and arrange to reimburse the amount by submitting a bill to the PAO concerned by means of a cheque or bank draft within a month of the receipt of the claim iv. The monthly rate of leave salary contribution in respect of all class of Government servants including group 'D' officials is at the rate of 11% of pay drawn in Foreign Service ,"(a) i, ii and iii ","(b) Ii, iii and iv ","(c) i, iii and iv ",(d) All of the above,C,Para 9.31 CAM. It is September and March.
"23. In the case of loans to PSUs, statutory bodies, institutions etc other than State / U.T. Governments, the Accounts Officer maintaining the detailed account shall issue advance notices for repayment ",(a) 1 month in advance of the due date ,(b) 21 days in advance of the due date ,(c) 15 days in advance of the due date ,(d) 10 days in advance of the due date,A,Para 10.1.2 (ii)
24. Pick the incorrect one ,(a) CAM 9- DDO-wise Bill Passing cum Expenditure Control Register ,(b) CAM 61- Appropriation Audit Register ,(c) CAM 25- Register of order sanctioning special expenditure ,(d) CAM 48- GPF Broadsheet,B,CAM 61- Register of Permanent Advances; Appropriation Audit Register is maintained in CAM 62
"25. Where a Government Servant rendered service under more than one department in the Government of India, including Railways, Posts, Telecommunications and Defence Department as well as Union Territory Governments, the liability for pension charges will be borne by ",(a) the department from where the Government Servant retires ,(b) the Department to which the Government Servant permanently belongs at the time of retirement ,(c) the department from where the Government Servant has served the most of his tenures ,(d) the departments in pro-rata basis.,B,Para 7.9.1 CAM
26. A physical verification of the nominations submitted by the Provident Fund Subscriber shall be conducted at-least once in a ,(a) 7 years ,(b) 5 years ,(c) 2 years ,(d) 3 years,D,Para 6.2.2 (ii) CAM
27. Re-appropriation of Fund means ,(a) Transfer of funds from one Major Head appropriation to another Major Head ,(b) Transfer of funds from one Minor Head appropriation to another Minor Head ,(c) Transfer of funds from one primary unit of appropriation to another such unit is called ,(d) Any of the given,C,GFR 2017 Rule 2 (xxvi)
"28. Where amounts due to Government appear to be irrecoverable, their adjustment shall be made by ",(a) putting the same suspense accounts ,(b) putting the same civil advance ,(c) By obtaining the orders of the competent authority. ,(d) None of the given.,C,GFR 2017 Rule 12
