1. Cost of Protection of Railway bridges under normal condition is the responsibility of the ,(a) Central Government ,(b) Railways ,(c) State Government concerned ,(d) Local Bodies,C,
2. The issue of equipment will only be made on payment and not on loan in the case of Indents for equipment on loan are for a period of ,(a) 2 months ,(b) 12 months ,(c) 3 months ,(d) 6 months,D,
3. Custody of the Consolidated Fund of State is given there in Article ,(a) 283 (1) ,(b) 283 (2) ,(c) 284 (1) ,(d) 284 (2),B,
"4. Items of receipts and payments which cannot at once be taken to a final head of receipt or charge owing to lack of information as to their nature or for any other reasons, may be taken to ",(a) Suspense (8658) ,(b) Civil Advance (8550) ,(c) Miscellaneous Government Account (8680) ,(d) Civil Deposit (8443),A,
"5. Subsidiary instructions that would be necessary for forms of accounts, for opening new heads of accounts or modification of the existing ones or instructions relating to the content and manner of maintenance of accounts will be issued by the ",(a) CAG in consultation with the Central Govt. ,(b) Central Govt. in consultation with the CAG ,(c) Pr. Accounts Office in consultation with the CAG ,(d) Pr. Accounts Office in consultation with the CGA,B,
6. The CAG may be relieved from the responsibility of compiling the accounts of the State by ,(a) The Governor in consultation with the CAG ,(b) The President and in consultation with the CAG ,(c) The President in consultation with the CAG and the Governor concerned ,(d) The Governor with prior approval of the President and in consultation with the CAG,D,
"7. A statement of the closing balance of the Central Government shall be sent each month, by the Central Accounts Section of the Reserve Bank to the ",(a) Principal Accounts Officer concerned ,(b) Accountant General ,(c) Controller General of Accounts ,(d) Ministry of Finance,C,
8. Settlement of Income Tax recoveries made from staff salary bills of Railways is made through ,(a) Cheque or DD ,(b) Book transfer by railway ,(c) book transfer by the Central Accounts Section ,(d) Any of the given above,C,
9. The Central Accounts Section of the Reserve Bank shall maintain ,(a) Individual account for each Ministry/ Department of the Central Government. ,(b) Combined account of Central Government. ,"(c) Combined Account for Civil Ministry/departments and individual account for Railways, Defence and Post and Telecommunication ","(d) Individual Account for Civil Ministry/departments and combined account for Railways, Defence and Post and Telecommunication",A,
10. Classified abstract is classified as per ,(a) Major Head ,(b) Major and Minor Heads ,"(c) Major, Minor and Sub-Heads ","(d) Major, Minor, Sub-Heads and Detailed Heads",D,
11. Departmental officer means ,(a) an officer of the Government authorised to handle Government money ,(b) an officer of the Government authorised to draw money from Government account ,(c) an officer of the Government authorised to enter into a contract ,(d) All of the above,A,
"12. The balances in small coin depots, rupee coins, balances in mint and cash balances held in Post Offices or other departmental offices are ",(a) reckoned as part of the General Cash balance of the Government ,(b) not reckoned as part of the General Cash balance of the Government ,(c) reckoned as part of the General Cash balance of the Government only at the close of financial year ,(d) None of the given,B,
13. Railways other the North-West railways keep their books of account for the month of March open till the date ,(a) 10th April ,(b) 15th April ,(c) 18th April ,(d) 7th April,A,In respect of North-east it is 18th of April.
14. Adjustment of transactions of the Government with a State Government shall be made in accordance with such directions as may be given by ,(a) CAG on the advice of the CGA ,(b) The CGA on the advice of the CAG ,(c) Central Govt. on the advice of the State Govt. ,(d) State Govt. on the advice of the Central Govt.,B,
"15. In the case of Government dues which are payable by a certain fixed date and the person desiring to make payments by means of cheque or bank draft, the departmental officer may refuse to accept if it is tendered on ",(a) Last working day ,(b) Last one working day ,(c) last 2 working days ,(d) last 3 working days,C,
"16. A statement of claims against the Government containing specification of the nature and amount of the claim, either in gross or by items, and includes such a statement presented in the form of a simple receipt is called ",(a) voucher ,(b) bill ,(c) challan ,(d) receipt,B,
17. Income Tax is deducted from the bill of the contractor/supplier u/s 194-C provided the income shall be ,(a) ? 10000 at a time or ? 30000 in given FY ,(b) ? 20000 at a time or ? 50000 in given FY ,(c) ? 30000 at a time or ? 100000 in given FY ,(d) ? 25000 at a time or ? 75000 in given FY,C,
18. Govt. servants shall exercise their option to receive their salary in cash or by cheque in the month of ,(a) January ,(b) March ,(c) April ,(d) February,B,Note 2 below rule 44 of R&P 1983
19. Revalidation of cheque is permissible ,(a) within 6 months of issue of cheque ,(b) within 12 months of issue of cheque ,(c) within 3 years and 6 months of issue of cheque ,(d) not permissible,D,It has been dispensed with. Now a fresh cheque is to be issued on expiry of the currency of a cheque
"20. Generally, recoveries from a Govt. Servant may not be made at a rate exceeding ",(a) 1/3rd of the pay ,(b) 1/2nd of the pay ,(c) 1/4th of the pay ,(d) 1/6th of the pay,A,Rule 62 (3) of R&P 1983
21. Rule of GFR 2017 that deals with Utilisation Certificate is ,(a) Rule 231 ,(b) Rule 238 ,(c) Rule 251 ,(d) Rule 256,B,
"22. Audit of the grant and loan by the government by the CAG to be conducted i. Such audit is conducted under the provision of Section 14 of the DPC Act, 1971 ii. Minimum grant is ? 25 lakh in the year and the grant so made forms 50% of entity’s total expenditure iii. Grants or loans in a FY are not less than ? 1 crore iv. The duration of such audit shall be for 2 years even if conditions are not fulfilled in later year ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, iii and iv ",(d) All of the above,C,Minimum grant is ? 25 lakh in the year and the grant so made forms 75% of entity’s total expenditure {Rule 236(2) of GFR 2017}
"23. The letter of acceptance will be treated as a contract where tender documents include the General Conditions of Contract (GCC), Special Conditions of Contract (SCC) and scope of work in respect of Works Contracts, or Contracts for purchases valued ",(a) up-to ? 1 lakh ,(b) Between ? 1 lakh and 5 lakh ,(c) Between ? 1 lakh and 10 lakh ,(d) Between ? 5 lakh and 25 lakh,C,Rule 225 (iv) (b) GFR 2017 
24. Reasonable loss in case of a library is ,(a) 5 books/1000 books purchase during the year ,(b) 5 books/1000 books issued/consulted in a year ,(c) 5 books/1000 books available in the library ,(d) The least of the given above,B,215 (2) GFR 2017
25. Pick the incorrect one ,(a) Where permissible advance payment to a Private firm may be made up-to 30% of the contract value ,(b) Where permissible advance payment to a Central/State Govt. Agency/PSU may be made up-to 40% of the contract value ,"(c) In case of maintenance contract, the maximum amount of advance should be amount payable for 3 months under the contract ",(d) None of the given,C,"In case of maintenance contract, the maximum amount of advance should be amount payable for 6 months under the contract {172 (1) (ii) (c) GFR 2017)"
"26. Under the Revolving Fund Scheme, the Funding Agency disburses as initial advance to Government of India the estimated expenditure of ",(a) 2 months ,(b) 3 months ,(c) 6 months ,(d) 4 months,D,267 (1) (i) GFR 2017
"27. When the subject of a case concerns more than one Department, no order shall be issued until all such Departments have concurred, or, failing such concurrence, a decision has been taken by or under the authority of ",(a) CGA in consultation with the CAG ,(b) Cabinet ,(c) Ministry of Finance ,(d) Parliament,B,Rule 3 GFR 2017
