"1. In case the verification of cash balance is not possible on the last working day of a month, it may be ",(a) done on or before the close of the first working day of the next month ,(b) done on the first working day of the next month before making any transactions on that day ,(c) done with the verification of the cash balance for the ensuing month. ,(d) done any time before the cash verification of the upcoming month.,B,Rule 13 (iv) RP 1983
2. Authority competent to specify that only bank drafts but not cheques should be tendered in payment of Government dues to any category of all its departmental officers is ,(a) Head of the Department in consultation with the PAO ,(b) Ministry of Finance ,(c) CGA in consultation with the CAG ,(d) Ministry/Department in consultation with the CGA,D,Note 3 below Rule 18 RP 1983
"3. Pick the correct one i. Moneys received on account of revenues, receipts of the Govt. instead of being paid into the bank are utilised to meet departmental payments, receipts and the payments made should be accounted for in departmental records on net basis and not on gross basis ii. If the receipts of the Govt. due are in excess of the payments made out of it, the excess shall be remitted to the bank or Accounts Officer iii. If the receipts of the Govt. due are in excess of the payments made out of it, the challan accompanying the excess shall be recorded with cash actually received by him and per contra the expenses met therefrom iv. When the departmental officer submits a formal claim, or bill to the Accounts Officer in adjustment of departmental receipts temporarily utilised for departmental payments, the NIL claim shall be endorsed with the words received payment by transfer credit to head of account ","(a) i, ii and iii ","(b) i, ii and iv ","(c) ii, iii and iv ",(d) All of the above,C,Rule 25 (1) & (2) RP 1983. Accounting is done on gross basis
4. Income Tax is deducted from the bill of the contractor/supplier under in accordance with provision contained in ,"(a) Section 194C of Income Tax Act, 1961 ","(b) Section 194D of Income Tax Act, 1961 ","(c) Section 194A of Income Tax Act, 1961 ","(d) Section 194H of Income Tax Act, 1961",A,Note 2 below Rule 30 (2) RP 1983
"5. At Ministry/Department or UT’s headquarter level, the relaxation with regard to issue of salary cheques may be issued 'open' instead of 'Account Payee' cheques even when the amount to be paid in a case exceeds ? 1000 may be accorded by ",(a) Secretary in consultation with the Financial Advisor ,(b) CCA/CA/Dy. CCA in consultation with the Financial Advisor ,(c) CCA/CA/Dy. CCA in consultation with the CGA ,(d) Financial Advisor in consultation with the CGA,B,Note 3 below Rule 44 (3) (b) RP 1983
"6. Where specific date for payment falls on holiday, the payment will be made on the ",(a) preceding working day ,(b) succeeding working day ,(c) date of payment plus 3 days ,(d) date of payment plus 2 days,A,Explanation 2 below Rule 64 (2) RP 1983
7. A register of power of attorney should be maintained by the disbursing officer in the form prescribed in the ,(a) Treasury Rule ,(b) Negotiable Instruments Act ,(c) Government Securities Manual ,(d) Delegation of Financial Power Rules,C,Note A below Rule 86 (1) RP 1983
"8. Receipts realised in the Public Works, Forest and any other authorised departments shall be paid into a treasury or the bank in lump and accounted for at the treasury as merely a receipts on behalf of such departments ",(a) True ,(b) False,,,A,Rule 15 (b) GAR 1990
9. Pick the correct one ,"(a) A copy of the monthly account of each State Government, will be submitted by the AG to the State Government concerned ","(b) A copy of the monthly/March Supplementary account will be rendered by the AG to the CAG relating to a UT Government, and of Central Government Civil pensions finally adjusted in the books of the State. ",(c) Both A&B ,(d) None of the given,A,Rule 15 (h) GAR 1990. In respect of (ii) it is sent to CGA
10. The annual summary of Balances or Trial Balance Sheet relating to transactions of the State Government is prepared by ,(a) Finance Department concerned ,(b) Public Account Committee ,(c) CAG ,(d) AG,D,Rule 19 GAR 1990
11. Transactions relating to Appropriation to the ‘Contingency Funds’ and ‘Inter-State Settlement’ are recorded in part of Government Accounts ,(a) The Section 'Public Debt' Loans and Advances of Division I of Public Account ,(b) Contingency Fund ,(c) The Section 'Public Debt' Loans and Advances of Division II of Consolidated Fund ,(d) Personal Deposit Account.,C,Rule 23 (c) GAR 1990
12. The rules governing allocation between capital and revenue expenditure may be prescribed by the ,(a) Departmental Regulation ,(b) President on the advice of the CAG ,(c) Ministry/Department on the advice of the Financial Advisor ,(d) Ministry of Finance.,B,Rule 31 (1) GAR 1990
13. Pick the incorrect one ,"(a) Where Defence occupies civil non-residential building/aerodrome other than commercial one or vice-versa, such arrangement shall be Free of cost. No rent shall be charged ",(b) A branch of a service department performing duties supplementary to the main function of the department and intended to render particular services on payment shall levy charges in respect of the work for which it has been constituted ,"(c) A branch of a department constituted for the subsidiary service of that department, but employed to render similar service to another department, shall not charge that other department ",(d) None of the given.,C,Note 1 below Rule 46 and Rule 47 & 48 GAR 1990. In respect of c it is chargeable (Workshop)
"14. If money due to Government has actually reached a Government servant and is then embezzled, stolen or lost, without reaching a treasury or bank, ",(a) such loss shall not be treated as loss rather shall be treated as remission. ,(b) such loss should be treated as a loss and accounted for on the expenditure side ,(c) the amount so lost shall be recorded on the receipt side only and only after approval of the competent authority shall be treated as remission ,(d) the amount so lost shall be recorded firstly on the receipt side and then on the expenditure side treating it as a loss.,D,Rule 58 (2) GAR 1990
15. Pick the correct one ,"(a) Any amount or loan not paid on due date to Government by a local body, may be adjusted from any statutory or non-statutory grant sanctioned for payment to it ","(b) Proceeds of taxes, fines or other revenues levied or collected by Government for or on behalf of local bodies shall be appropriated direct to a local fund without passing them through the Consolidated Fund ",(c) Neither A nor B ,(d) Both A&B,C,Rule 313 & 314 GFR 2017. Adjustment from NON-STATUTORY GRANTS only and no appropriation without accounting for into Consolidated Fund
16. Ministry/Department may exempt furnishing of security in case of officiating against a short term vacancy where the period of officiating is for a period not exceeding ,(a) 4 months ,(b) 6 months ,(c) 3 months ,(d) 2 months,A,Rule 306 (4) (iii) GFR 2017
17. The Government servant shall handover his/her copy of the Service Book to his office for updation every year in ,(a) December ,(b) January ,(c) April ,(d) June,B,Rule 288 (3) GFR 2017
"18. Pick the correct one i. A copy of annual review of guarantee by Financial Advisor shall be submitted to Budget Division by30th April of the following year. ii. Financial Advisor shall maintain a Guarantee Register in GFR 25 and data contain there is intimated to Budget Division every year by10th April of the following year. iii. In respect of guarantees issued by the Ministry of Finance for external loans, an annual review shall be conducted by Budget Divisions (DEA) in consultation with respective FA iv. Where the guarantees on external loans are issued by the concerned administrative Ministry, responsible for conducting the annual review would be Ministry concerned ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, ii and iv ",(d) All of the above,B,Rule 281 (2) & (3) GFR 2017. (i) by the 10th of April of following year
19. CAG is empowered to scrutinise the procedure adopted by sanctioning authority with regards to sanction grants/loans under Section ,(a) 14 (1) of DPC Act ,(b) 14 (2) of DPC Act ,(c) 15 (2) of DPC Act ,(d) 15 (1) of DPC Act,D,Rule 236 (2) (ii) GFR 2017
"20. Terms and conditions of grant, to provide for reservation for SC/ST/OBC in posts and services where ",(a) at least 50% of recurring expenditure of grantees is met from Grants-in-aid from Central Govt. ,(b) the grantee employs More than 20 persons on a regular basis ,(c) Both A&B ,(d) Either of A and B,C,Rule 230 (17) GFR 2017
21. Pick the incorrect one ,"(a) Where the negotiation with the highest bidder does not provide the desired result, the reasonable or acceptable price may be counter offered to the next highest responsive bidder(s). ","(b) If a Ministry/Department is unable to sell any surplus or obsolete or unserviceable item through permissible means, it may dispose of the same at its scrap value with approval of competent authority in consultation with finance division. ","(c) In case the Ministry/Department is unable to sell the disposable items at its scrap value, it may adopt any other mode of disposal including destruction of the item in an eco-friendly manner. ",(d) None of the given.,D,Rule 219 (ii) (d) & 221 GFR 2017
22. Proforma accounts relating to Public Works shall be prepared by ,(a) Departmental Officer ,(b) Accounts Officer ,(c) Pr. Accounts Officer ,(d) Departmental officer and Accounts Officer jointly,B,Rule 93 GFR 2017
23. The demand that is placed along with Annual Financial Statement is ,(a) Main demand for grant ,(b) Detailed demand for grant ,(c) Both main and detailed demands for grant ,(d) No demand for grant is placed along with the Annual Financial Statement,A,Appendix 4 (1) GAR 2017
24. The rule of GFR 2017 that deals with Responsibility of Controlling Officer in respect of Budget allocation is ,(a) Rule 26 ,(b) Rule 24 ,(c) Rule 29 ,(d) Rule 30,A,
25. Each Accounts Officer will send an extract from his accounts showing the amounts brought to credit in the accounts in each month to the ,(a) DDO concerned ,(b) Head of Office concerned ,(c) Controlling Officer concerned ,(d) All of the above.,C,Rule 10 GFR 2017
26. Subordinate authority” means a Department of the Central Government or any authority subordinate to ,(a) the Head of Department ,(b) the President ,(c) Parliament ,(d) the Prime Minister,B,Rule 2 (xxix) GFR 2017
"27. The tax revenues, non-tax revenue, non-debt capital receipts including disinvestments and borrowings are managed by Departments under Ministry of Finance. ",(a) True ,(b) False,,,B,Rule 46 GFR 2017. Non-tax revenue by respective Min/Department and autonomous body
"28. The outputs/deliverables shall be mandatorily given in measurable/quantitative terms on the basis of parameters and deliverables decided in advance, on the basis of projections made in the ",(a) Long Term Expenditure Framework (LEFT) Statement ,(b) Short Term Expenditure Framework (SEFT) Statement ,(c) Medium Term Expenditure Framework (MEFT) Statement ,(d) Concurrent Term Expenditure Framework (CEFT) Statement,C,Rule 54 GFR 2017
29. Sub-Heads and Detailed Heads as required may be opened by ,(a) the Head of Department concerned in consultation with the PAO ,(b) the PAO concerned in consultation with the Head of Department ,(c) Ministry/Departments concerned in consultation with the CGA/ ,(d) Ministry/Departments concerned in consultation with the Budget Division of Finance Ministry,D,Rule 79 GFR 2017
30. Pick the incorrect one ,(a) Internal Debt of the Central Government-6001 ,(b) Internal Debt of the State Government-6003 ,(c) Loans and Advances from the Central Government-6004 ,(d) Loans and Advances from the Local Bodies-6005,D,6005-External Debt Suspense and 6002- External Debt
