1. Procedures for maintenance of permanent imprest are given in ,(a) Civil Accounts Manual ,(b) General Financial Rules ,(c) Delegation of Financial Power Rule ,(d) Receipt & Payment Rules,A,Rule 322 of GFR 2017
2. Remissions of revenue allowed before collection are to be treated as ,(a) refund of revenue ,(b) reduction of demands ,(c) contingent expenditure ,(d) reduction of expenditure,B,Rule 301 (3) of GFR 2017
3. Pick the correct one ,"(a) Government guarantees will be extended to central public sector companies/ agencies, NGOs and Private Undertakings depending upon the financial soundness of the entity ",(b) Government guarantees should normally not be extended for external commercial borrowings. ,(c) Government guarantees may be given on all soft loan components of the bilateral/multilateral aid including the commercial loan components of such aid ,(d) All of the above,B,Rule 277 (vii) (viii) (ix) and (x) GFR 2017. No guarantee to Private and NGO; Government guarantees may be given on all soft loan components of the bilateral/multilateral aid excluding the commercial loan components of such aid.
4. The nodal agency to execute the legal agreement for loans or grants from external funding Agency (ies) is Controller Aid Accounts and Audit is located in ,(a) Department of Revenue ,(b) Department of expenditure ,(c) Department of Financial Services ,(d) Department of Economic Affairs,D,Rule 264 (3) of GFR 2017
5. Pick the correct one ,(a) Any loans owing to their irrecoverability or otherwise may be written off by competent authority with prior approval of Ministry of Finance ,(b) Interest on interest-free loan is not chargeable even in case of default in repayment. ,(c) Both A&B ,(d) None of the given,A,Rule 258 (3) & 259 of GFR 2017. In case of default interest is chargeable even in respect of interest free loans also
6. A suitable period of moratorium may ,(a) be given for payment of principal ,(b) be given for payment of interest on loan ,(c) be given for payment of principal and interest on loan ,(d) not be given either for payment of principal or interest on loan,A,Rule 252 (3) of GFR 2017
7. Discretionary grants is applicable to ,(a) recurring grants ,(b) Non-recurring grants only ,(c) both recurring and non-recurring grant ,(d) recurring grants and to non-recurring grants under express approval of the Parliament,B,Rule 243 of GFR 2017
8. Pick the correct one ,"(a) In all cases of buildings constructed with Grants- in-aid, responsibility of maintenance of such buildings shall rest with the Admin. Ministry/Department ",(b) In case of loan to wholly owned Govt. Companies a Undertaking in GFR 12 is obtained to the effect that the fixed assets of the company shall not be hypothecated without prior approval of the Government ,(c) Both A&B ,(d) None of the given,D,Rule 230 (13) & 254 of GFR 2017; Responsibility of maintenance rests with grantee institution An undertaking is obtained on GFR 32
"9. Where a contract document is not executed within 21 days of the issue of letter of acceptance, the earnest money of the accepted bidder may be forfeited",(a) True ,(b) False,,,A,Rule 225 (vi) of GFR 2017
"10. The heads under which losses not due to depreciation are recorded are i. losses due to theft or fraud or neglect ii. Obsolescence of stores or purchases in excess of requirements iii. losses due to damage iv. losses due to force majeure condition such as flood, fire, enemy action etc. ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, iii and iv ",(d) All of the above,D,Rule 223 of GFR 2017
"11. Full payment, i.e. the residual amount after adjusting the bid security should be obtained from the successful bidder ",(a) before releasing the goods ,(b) within 7 days from date of receipt of bid security ,(c) within 21 days from date of receipt of bid security ,(d) within 30 days from date of receipt of bid security,A,Rule 229 (f) of GFR 2017
"12. While disposing of the surplus goods, the original purchase price of the goods in question may be utilised, where ",(a) the market value of product is within the 10% of original price of the assets. ,(b) it is not possible to work out the book value ,(c) the value of surplus goods are non-depreciable ,(d) All of the above.,B,Rule 217 (iii) of GFR 2017
13. The Ministry/Department should prepare a list of likely contractors for non-consulting services from ,(a) Formal and informal enquiries from other Min/Department/organisation ,(b) scrutiny of ‘Yellow pages’ and trade journals ,(c) scrutiny of web site etc. ,(d) All of the above,D,Rule 199 of GFR 2017
14. Any bidder who has submitted his bid in response to the original invitation shall have the opportunity to modify or resubmit it within the period of ,(a) one month from the date of submission of original bid ,(b) initially allotted or such extended time as may be allowed for acceptance of bids ,(c) initially allotted or such extended time as may be allowed for submission of bids ,(d) as decided by mutual consent of bidders and department invited bids.,C,Rule 173 (ii) (c) of GFR 2017
"15. Pick the correct one i. Simultaneous receipt of separate technical and financial bids is known as the Two-bid system ii. In two bid system, technical and financial bids are submitted in separate covers duly super-scribed and both these sealed covers are to be put in a bigger cover which should also be sealed and duly super-scribed ii. In two bid system, the bid that is opened first and on the basis of acceptance of which another bid is opened later is called financial bid iv. In two-stage bidding system, the technical aspect invited shall be evaluated by A committee constituted by the Ministry/Department. ","(a) i, ii and iv ","(b) ii, iii and iv ","(c) i, ii and iii ",(d) All of the above,A,Rule 163 of GFR 2017. It is technical bid that is opened first
"16. The detailed rules and procedure, regarding the demand and recovery of rent of Government buildings and lands, are contained in the ",(a) Government Accounting Rule ,(b) Departmental regulation ,(c) Central Public Work Manual ,(d) General Financial Rule,B,Rule 15 (3) of GFR 2017
"17. The agency that shall arrange to lay before both the Houses of Parliament, an Annual Financial Statement also known as the ‘Budget’ ",(a) Ministry/Department concerned ,(b) Public Account Committee ,(c) Parliamentary Affairs Committee ,(d) Finance Ministry,D,Rule 43 (1) of GFR 2017
18. MTEF stands for ,(a) Major-Term Expenditure Framework ,(b) Monetary-Term Expenditure Framework ,(c) Medium-Term Expenditure Framework ,(d) Mandatory Task Expenditure Framework,C,Rule 54 of GFR 2017
"19. A Bill Register in Form TR 28-A, shall be maintained by ",(a) DDO ,(b) Head of Office/Head of Department ,(c) PAO ,(d) All of the three,A,Rule 57 (5) (I) of GFR 2017
20. Pick the correct one ,(a) Grants for Civil Works are administered by the Central Public Works Department ,(b) Works that should be included in the Grants for Civil works are those which are specifically allotted to any Ministry/Department ,(c) Both A&B ,(d) None of the given,A,Rule 134 of GFR 2017
21. Amounts payable under the Central Government Employees Insurance Scheme shall be authorised to the Government servant or the deceased employee's nominee by ,(a) DDO ,(b) PAO ,(c) Head of Office ,(d) Admin. Ministry/Department,C,Rule 179 RP 1983
22. The responsibility for making necessary deductions regularly and correctly on account of subscription to the Provident Fund rests with ,(a) Accounts Officer ,(b) drawer of the bill ,(c) subscriber ,(d) All of the above,B,Rule 171 RP 1983
23. Withdrawals from Provident Fund by officers and staff serving abroad may be remitted by bank drafts for the purpose of ,(a) pursuing higher education ,(b) children marriage ,(c) medical treatment ,(d) payment of Insurance premium in India,D,Note below Rule 175 (2) RP 1983
"24. Where the examination fee is paid by a candidate in the form of Postal orders/ Central Recruitment Fee (CRF) Stamps, refund of fee shall be made by the means of ",(a) Money order ,(b) Cheque/Bank Draft ,(c) Cash ,(d) Any of the given,A,
25. Pick the incorrect one ,"(a) When the maintenance of any Govt. buildings or roads is entrusted to a Local authority, the payment made to it on this account shall be treated as payment for work done departmentally ",(b) Final payment to the contractor for work done or supply made shall not be made without detailed measurement ,(c) Both A&B ,(d) none of the given,A,Rule 136 (1) & 137 RP 1983. It should be treated as work done by a contractor
26. Wages of labourers engaged departmentally shall be drawn on ,(a) Establishment Bill ,(b) Muster Roll ,(c) Measurement Book ,(d) Acquaintance Roll,B,Rule 132 (1) RP 1983
27. A Government officer may deposit moneys withdrawn from the Government Account in a bank account other than that with the accredited bank under the special sanction of ,(a) CAG ,(b) Parliament ,(c) Government ,(d) Reserve Bank of India,C,Rule 9 RP 1983
"28. If a cheque drawing D.D.O. receives information from the Accounts Officer that moneys have been incorrectly withdrawn and that a certain sum should be recovered in respect of any bill passed by him, the DDO Shall ",(a) effect the recovery without delay and without regard to any correspondence undertaken or contemplated with reference to the retrenchment order; ,"(b) without delay, repay the sum in such manner as the Accounts Officer may direct. ",(c) Neither A nor B ,(d) Both A&B,D,Rule 12 (1) RP 1983
"29. At the close of each month, the cash balance in the cash book Head of the Office should be verified and recorded a signed and dated certificate to that effect by ",(a) Cashier ,(b) Accountant ,(c) Head of Office ,(d) Accounts Officer,C,Rule 13 (iv) RP 1983
"30. The bank will be kept open for the conduct of Government transactions on a recognised holiday, or beyond normal business hours on any day under the direction/orders of the ",(a) CGA ,(b) CCA ,(c) Head of the Department ,(d) Pay and Accounts Officer,A,Note below Rule 15 RP 1983
31. Revenues and dues received in cash by departmental officers not having cheque drawing power and functioning at places other than those of their PAO may be ,(a) utilised towards departmental expenses subject to adjustment by short drawl in subsequent bill. ,(b) remitted to the PAO by means of crossed DD for being credited into Government Account. ,(c) deposited to Government Account in cash accompany a challan ,(d) Any of the given,B,Note 2 below Rule 18 RP 1983
32. No withdrawal of money may be made from the Government Account except by presentation of bill in support of relevant claim for the purpose unless otherwise authorised by ,(a) Department of Revenue ,(b) Department of Public Finance ,(c) Department of Economic Affairs ,(d) Department of Expenditure,D,Rule 28 RP 1983
"33. To sign receipts for government due/revenue received for him, ",(a) the Head of Office may at his discretion authorise any other Gazetted officer subordinate to him ,(b) the Head of Office may at his discretion authorise any other non-Gazetted officer subordinate to him ,(c) the Head of Office may at his discretion authorise any other Gazetted or non-Gazetted officer subordinate to him ,(d) the Head of Office may not authorise any other Gazetted non-Gazetted officer subordinate to him,C,Rule 21 (1) RP 1983
34. Signatures on a bill must always be transliterated into English if it is in Indian languages. ,(a) True ,(b) False,,,B,Rule 35 (1) RP 1983. Transliterated into English only when Signatures in Indian languages other than Hindi
