"1. The transfer entry relating to the levy of percentages for establishment, tools and plant accounts, audit charges and pensionary charges is effected on a single order of the Divisional Officer embracing all Govt. and Non-Govt. works where these charges are applicable in Form ",(a) CAM 34 ,(b) CPWA 51 ,(c) CPWA 53 ,(d) CPWA 62,D,
"2. The cash and stock accounts of the entire division, as also all transfer transactions before incorporation in connected registers, schedules and the Monthly Account should be scrutinized by ",(a) Cashier ,(b) DA ,(c) DO ,(d) PAO,B,
3. Vouchers relating to contingencies are not to be submitted to PAO along with Monthly accounts which do not amount to ,(a) more than Rs. 25/- ,(b) More than Rs. 100/- ,(c) more than Rs. 500/- ,(d) More than Rs. 1000/-,D,(In case of Forest it 25/50/100 and submission to AG)
4. Pick the correct one disposal of Receipt and Payment Scrolls (i) First copy of Receipt and payment Scrolls will be sent to designated Focal Point Branch of the Bank along with Paid Cheques/Challans (ii) Second copy of the above mentioned Bank Scrolls without Paid Cheques/Receipted Challans will be sent to the PAO of the division (iii) Third copy of the above mentioned Bank Scrolls without Paid Cheques/Receipted Challans will be sent to the Divisional Officer by the Dealing Branch and (iv) Fourth copy of the Scrolls shall be retained by the Dealing Branch for its own records. ,"(a) i, and ii ",(b) ii and iii ,(c) iii and iv ,(d) All of the above,C,"(Prepared in 4 copies- two copies to Focal Point with cheque and challan , One copy to DO and One retained. No copy to PAO )"
"5. Pick the correct one (i) On receipt of a copy of daily Receipt and Payment Scroll from bank, the Divisional Officer will effect reconciliation of the transactions indicated in the Receipt Scroll and Payment Scroll in Part I ï¿½ Cash Remitted and Acknowledgedï¿½ and Part II ï¿½ Cheques issued and paid respectively in the Schedule of Reconciliation of Cheques and Remittancesï¿½ in Form C.P.W.A 51. (ii) CPWA 51 with schedule of Reconciliation should be sent by the Divisional Officer along with Monthly Account to the Pay & Accounts Officer of his Division. . (iii) The Divisional Officer should also prepare and furnish list of cheques issued but not encashed and remittances made but not accounted for during the month as well as cheques issued and remittances made during the previous months accounted for in the bank scroll during the month on hand. (iV) P.A.O. of the Division on receipt of Form C.P.W.A 51 along with Monthly Account from the Divisional Officer will reconcile the figures of Bank Scrolls booked in his account with those reported by the Divisional Officer in CPWA Form ","(a) i, ii and iii ","(b) ii, iii and iv ","(c) i, iii and iv ",(d) All of the above,D,
"6. Transactions, which cannot be classified under final head concerned or the heads in the Public Account shall be shown in the Schedule of Credits or Debits to Miscellaneous Heads of Account, in Form C.P.W.A-76, unless authorised by ",(a) SE ,(b) DG (Works) ,(c) PAO ,(d) CCA,D,
7. Expenditure on famine relief works should be entered in ,(a) Debit Schedule 76 ,(b) Credit Schedule 76 ,(c) Schedule 64 ,(d) Suspense Register CPWA 67,A,
"8. The schedule CPWA 64 pertaining to the accounts for which months should include all works, including those relating to which no transactions have appeared in the accounts of those months ",(a) Jan and Dec ,(b) Mar and June ,(c) June and Dec ,(d) Sep and Mar (Supple),D,
9. Contingency (work) denotes ,(a) All indirect charges of a division ,(b) All indirect charges of a work ,(c) All petty expenses of a work ,(d) Incidental expenses which cannot be classified under a distinct sub head,D,
10. The process whereby financial transactions which do not involve the physical transaction in cash or stock material are brought to account is called ,(a) Contra entry ,(b) Book transfer ,(c) Journal entry ,(d) Transfer entry,B,
