"1. This terms denotes the formal acceptance, by the administrative department concerned of the proposals for incurring expenditure in the Public Works Department on a work initiated by, or connected with, the requirements of such administrative department is ",(a) Administrative Sanction ,(b) Technical Sanction ,(c) Expenditure Sanction ,(d) Preliminary Sanction,A,
"2. those charges which pertain, or are incidental to a work, project, workshop job or manufacture job, but which are not incurred directly or solely in connection therewith and thus cannot be taken directly into such detailed accounts of its as are incorporated in the regular accounts of the expenditure of the Department are ",(a) Direct charges ,(b) Indirect charges ,(c) contingent charges ,(d) suspense charges,B,
3. A Superintending Engineer employed on special duty is ,(a) a Direction Officer. ,(b) not a Direction Officer ,(c) both a Direction Officer and a Special Officer ,(d) Neither a Direction Officer nor a Special Officer,B,
4. Pick the correct one in respect of Advance Payment in a Public Work Division ,(a) Advance payment to subordinate in execution of work or project ,(b) Short/Long term advances to Staff ,(c) A payment made to contractor for a work duly measured ,(d) A payment made to contractor for a work done but not measured,D,
"5. A cheque No. XYZ for Rs. 50000 received on account of Rent of a Government Building on 15.09.2017 and remitted to bank on 20.09.2017, Make the cash book entry   [Receipt Side: Date -> Particular -> Cash -> Bank -> Class; ; Payment Side:  Date -> Particular -> Cash -> Bank -> Class]",(a) -> 15.09 -> Rent ->  -> 50000 -> 0059 ; 20.09 -> Remittance ->  -> 50000 -> 8782,(b) -> 15.09. -> Rent -> 50000 ->  -> 0059 ;  20.09 -> Remittance -> 50000 ->  -> 8782,(c) -> 15.09 -> Rent -> 50000 ->  -> 0059 ; 20.09 -> Remittance ->  -> 50000 -> 8782,(d) -> 15.09 -> Rent ->  -> 50000 -> 0059 ;  20.09 -> Remittance -> 50000 ->  -> 8782,B,
"6. Regarding payment by Divisional Officer, please pick the correct ones (i) Advances from Provident Fund for all categories; (ii) Withdrawal from General Provident Fund and final withdrawal of accumulations in the Fund from Group ‘D’ employees; (iii) Payments arising under the Deposit Linked Insurance Scheme to Group ‘D’ employees (iv) All short term loans and advances to Government servants recoverable in less than 84 instalments (v) Withdrawals from provident fund in respect of Government servants other than Group ‘D’ will be paid by Zonal Pay & Accounts ","(a) i, ii and iii ","(b) i, ii, iii and iv ","(c) i, ii , iii and v ",(d) All of the above,C,
"7. When money is received by a Government Officer on behalf of Government, it should be brought to account in the Cash Book ",(a) At once ,(b) Whenever money remitted to bank ,(c) After realisation in bank scroll ,(d) At the end of the month,A,
8. If the DO utilizes departmental cash receipt he must send a cheque to the bank for the amounts so utilised before ,(a) end of the next working day ,(b) end of the month ,(c) making transfer entry ,(d) submission of accounts to PAO,B,
9. Accounts of the transactions relating to lump sum contracts in a Public Works Division should be maintained in ,"(a) the Contractor’s Ledger, Form CPWA 43 ","(b) the Contractor’s Ledger, Form CPWA 43A ",(c) Job Card CPWA 42 ,(d) Contractor’s And Disburser’s Ledger CPWA 41,A,
"10. Pick the correct one (i) Where capital accounts of a Workshop are kept and intended mainly for the needs of the irrigation Branch (i.e. if the Workshop is to be regarded as being on a quasi- commercial (basis), the capital expenditure should be recorded under the relevant Major head 4701 (ii) Receipts representing recoveries of capital expenditure will be taken in reduction of such expenditure. (iii) Revenue receipts and working expenses will be booked under major head 0701 and 2701respectively (iv) Where capital accounts of a Workshop are kept and intended mainly for the needs of the Civil Works Branch, all expenditure incurred upon it, whether of the nature of capital or of working expenses, should be recorded under the major head 4059 ","(a) i, iii and iv ","(b) ii, iii and iv ","(c) i, ii and iii ",(d) All of the above,C,
