"1. Pick the correct one in the context of Divisional Accountant’s responsibility for examining the Accounts Returns of Sub Divisional Officers to see (i) that all vouchers and accounts are arithmetically correct (ii) that they are in all respects properly prepared in accordance with rules (iii) that all charges are correctly classified, those which are debitable to the personal account of a contractor, employee or other individual being recorded as such in a prescribed account (iv) that on the basis of rates sanctioned by competent authority and of facts (e.g., quantities of work done, supplies made, etc, or service rendered) certified by authorised Government servants, the claims admitted for payment are valid and in order. ","(a) i, ii and iii ","(b) i, iii and iv ","(c) ii, iii and iv ",(d) all of the above,D,
2. Detailed head means ,(a) Programme ,(b) Function ,(c) Scheme ,(d) Sub-scheme,D,
"3. Adjustment of overcharge in a Forest Division, when account of the pertaining year is open, by deduction from the bill shall be accounted as ",(a) By showing receipt ,(b) by showing expenditure ,(c) by making net amount payable ,(d) per showing receipt and expenditure simultaneously,C,
"4. Where licence fee is recoverable in cash, a bill in suitable form should be sent to the licensee ",(a) After the month ,(b) Within 7 days of following month ,(c) on or before the last day of following month ,(d) on or before the last day of each month,D,
5. Form CPWA 30 is required to be submitted to the Sub Divisional Officer/Divisional Officer as the case may be on ,(a) daily ,(b) weekly ,(c) fortnightly ,(d) monthly,A,
6. Completion of work means ,(a) Abandonment of Work ,(b) Abandoned Work ,(c) work awaiting settlement ,(d) Work awaiting administrative approval,A,
7. Which denotes cash remittance and settlement between offices rendering accounts to same Accounts Officer ,(a) 8671 ,(b) 8672 ,(c) 8782 ,(d) 8999,C,
"8. Who permits the Divisional Officer through Letter of Credit (LoC) to obtain by cheque on bank, the fund required for all disbursement? ",(a) Pay & Accounts Officer ,(b) Accountant General ,(c) Chief Controller of Accounts ,(d) Chief Accounting Authority,C,
"9. If the emoluments of a Government servant had been changed in respect of a period during which he occupied a Government residence at some other station or stations, who should see that an intimation in this regard is sent to the concerned? ",(a) Government servant concerned ,(b) Division Accountant ,(c) Divisional Officer ,(d) PAO,B,
10. Refund of revenue should be recorded in which side of the cash book of Forest Division ,(a) Debit side ,(b) Credit side ,(c) contra entry (both side) ,(d) No entry required in the cash book,A,
"11. In respect of material sold or transferred, a charge is levied to cover such items of expenditure incurred on the store as do not enter their book value. Such charge is known as ",(a) Supervision charge ,(b) Storage charge ,(c) Work charged establishment ,(d) Miscellaneous charge,A,
12. To effect periodical adjustments such as an annual adjustment to credit to the head “8009” GPF an amount equal to total of interest accruing and afforded to various Group ‘D’ and Work Charged establishment accounts by contra debit to the head ,(a) 0049 ,(b) 2049 ,(d) 4049 ,(d) 2075,B,
"13. If an item which properly belongs to a revenue or expenditure head is wrongly classified under another such head, the rectification shall be corrected ",(a) before close of monthly account ,(b) before accounts of the year is closed ,(c) within three years from the date error detected ,(d) anytime no matter when detected.,B,
