1. Pick the correct one,"(a) The model under which the buyer to straightway purchase goods followed by procurement of consumables, arranging comprehensive maintenance contact after warranty period and finally disposing the product after useful life is Opex Model ","(b) The model under which the Seller provides the goods, maintains it and also provides the consumables as required and finally takes back the goods after useful/contracted life, and the Buyer made payment in a staggered manner is Capex Model ",(c) Both A&B ,(d) None of the given.,D,"Rule 2 (xxxi) and (xxxii) GFR 2017; The model under which the buyer to straightway purchase goods followed by procurement of consumables, arranging comprehensive maintenance contact after warranty period and finally disposing the product after useful life is CAPEX Model; b. The model under which the Seller provides the goods, maintains it and also provides the consumables as required and finally takes back the goods after useful/contracted life, and the Buyer made payment in a staggered manner is OPEX Model"
2. Individual remissions need not be included in the Annual statements of Remission for remission granted under discretionary power amounting ,(a) Below ? 100 ,(b) below ? 500 ,(c) below ? 2000 ,(d) below ? 1000,D,Rule 19(1) GFR 2017
3. The accounting heads under which major tax and non-tax revenues are collected shall be prescribed by Administrative Ministry in consultation with the Budget Division of Ministry of Finance under ,(a) Department of Economic Affairs ,(b) Department of Expenditure ,(c) Department of Budget ,(d) Department of Revenue,A,Rule 45 & 62 (3) GFR 2017
4. Transfers of benefits under DBT scheme include only cash benefits and not in kind benefits ,(a) True ,(b) False,,,B,Rule 87(2) GFR 2017
5. Pick the incorrect one ,"(a) Original Works-Works that include Site preparation, additions and alterations to existing works, special repairs to newly purchased or previously abandoned buildings or structures, including remodelling or replacement ",(b) Repair Works- Works that include services or goods incidental or consequential to the original or repair works ,(c) Minor Work- Works which add capital value to existing assets but do not create new assets ,(d) None of the given,D,Rule 130 GFR 2017
6. A competent authority may procure goods or services on the basis of a certificate to be recorded without inviting quotation or bid up-to the amount of ,(a) ? 15000 ,(b) ? 30000 ,(c) ? 25000 ,(d) ? 100000,C,Rule 154 GFR 2017
"7. The System under which assignments of a standard or routine nature where well established methodologies, practices and standards exist is made is called ",(a) Standard Cost System ,(b) Least Cost System ,(c) Mean Cost System ,(d) Quality Cost System,B,Rule 193 GFR 2017
8. Loss of library book shall invariably be investigated and appropriate action taken where ,(a) loss of a book of a value exceeding ? 1000 ,(b) loss of a rare book ,(c) either A or B ,(d) Both A & B,C,Rule 215(ii) GFR 2017
10. A formal contract shall be executed where the estimated cost is ,(a) Work- ? 10 lakh lakh or above and Non-work-above 10 lakh ,(b) Work- ? 15 lakh lakh or above and Non-work-above 15 lakh ,(c) Work- ? 5 lakh lakh or above and Non-work-above 5 lakh ,(d) Work- ? 1 lakh lakh or above and Non-work-above 1 lakh,A,Rule 225 (iv) (c) GFR 2017
11. Depending on the size of autonomous body peer review of autonomous organisations whether external or internal shall be made every ,(a) 1 or 2 years ,(b) 2 or 3 years ,(c) 3 or 4 years ,(d) 3 or 5 years,D,Rule 229 (ix) GFR 2017
