"1. In respect of responsibilities of Divisional Accountant, pick the correct ones (i) Safe custody of documents during the period they remain in Accounts branch until submission to Executive Engineer (ii) Arrangement for checking of computed tenders (iii) Conduct personally a test check of computed and checked tenders (iv) See that comparative statements are correctly incorporated ","(a) i,ii and iii ","(b) I,iii and iv ","(c) ii,iii and iv ",(d) All of the above,D,
2. Sanctions accorded by the Divisional Officer except sanctions to write off of stores or losses of public money is checked by ,(a) Divisional Officer himself ,(b) Divisional Accountant ,(c) Pay & Accounts Officer ,(d) Chief Controller of Accounts,B,( check of Sanctions to losses/write off-PAO)
3. Classification of structure of Government Accounts is made into how many tiers? ,(a) Four ,(b) Six ,(c) Thirteen ,(d) Fifteen,B,
4. In case of instances of gain or loss on foreign exchange shall be recorded by a Capital Division in ,(a) Revenue Functional Head ,(b) Functional Head ,(c) Deposit Head ,(d) Suspense Head,B,"(In case of revenue loss-2075, gain-0075)"
"5. When the land, kilns, plant, etc., acquired for departmental manufacture operations are leased to a contractor of the division or other person, the rent charged should be ",(a) Credit to revenue ,"(b) Credit to Sub head Land, Kiln etc ","(c) Debit to Sub head Land, Kiln etc ",(d) Minus debit to 2059,B,
"6. If the manufacture is undertaken on behalf of other divisions, Department of Governments or of local bodies or individuals, a charge on account of establishment and tools and plant etc. ",(a) should not be charged ,(b) should be charged ,(c) should be charged if the amount involved exceeds Rs. 1000/- otherwise not ,(d) at the discretion of competent authority,B,
7. To effect periodical adjustments such as annual adjustment to credit to the head ï¿½8009ï¿½ GPF an amount equal to total of interest accruing and afforded to various Group ï¿½Dï¿½ and Work Charged establishment accounts by contra debit to the head ,(a) 0049 ,(b) 2049 ,(c) 4049 ,(d) 2075,B,
"8. An error which affects a debt, deposit, suspense or remittance head and accounts of the year in which the error takes place are not closed, the correction should be made by the removal of the item from the head under which it was wrongly taken to that to which it properly by ",(a) by debit or credit ,(b) by minus entry ,(c) contra entry ,(d) either by a or b,B,(In case of revenue income head rectification always whether year closed or not by (-) credit entry)
9. Which of the following is/are not part of cash? ,(a) Government Securities/ Bond as security deposit/ Debenture of Govt ,(b) Deposit receipt ,(c) . Service Postage Stamp ,(d) All of the above,D,(Unless scheduled bank is mentioned deposit at call receipt will not form the part of cash)
"10. When Cheques accepted from private individuals are dishonoured on presentation to the banks, the cash book should be adjusted ",(a) By minus entry in debit side ,(b) By minus entry in credit side ,(c) By minus entries on both side ,(d) By debit entry in credit side,C,(on debit side to nullify the effect of cash receipt and on credit side remittance)
"11. Pick the correct ones (i) Until the acknowledgement of the payment, with all necessary particulars, has been given by payee it is open to disbursing officer to decline to hand him the cheque or cash, or to make a remittance to him (ii) In cases of remittance by postal money order, the purpose of the remittance should be briefly stated in the acknowledgement portion thereof. (iii) In the case of article received by value payable post, the value payable cover together with the invoice or bill showing the details of the items paid for may be accepted as a voucher. The disbursing officer should endorse, a note on the cover to the effect that the payment was made through the post office and this will also cover charges for the money order commission. (iv) A certified copy (marked Duplicate) of a receipted voucher may be retained by the disbursing officer, should this be necessary to complete the record of his office and the payee should be required to sign such a copy or give a duplicate acknowledgement of the payment. ","(a) i, ii and iii ","(b) i, ii and iv ","(c) I, iii and iv ",(d) All of the above,A,(payee is not required to give duplicate ack)
12. Pay and Account Officer and Principal Accounts Officer will reconcile CDDO/PAO-wise issue of cheque ,(a) Monthly ,(b) Quarterly ,(c) Six monthly ,(d) Yearly,D,
13. Initial accounts and vouchers connected with charges relating to works must invariably specify the following. Pick the incorrect one ,(a) The full name of the work as given in the estimate ,"(b) The name of the component part of it, if separate accounts are kept up for the several component parts ",(c) The charges (if any) which are of the nature of recoverable payments and the names of the contractors or others from whom recoverable. ,(d) Fund position,D,
14. Wages to the labourers borne on Muster Roll is charged to ,(a) Work charges establishment ,(b) Direction & Administration ,(c) Work concerned ,(d) Contingency,C,
